Average of Maximum temperature (Degree C),Column Labels,,,,,,,,,,,,,
Row Labels,10,11,12,01,02,03,04,05,06,07,08,09,(blank),Grand Total
1936,21.76129032,27.89,29.80967742,29.92258065,30.66206897,30.21666667,24.10333333,18.42666667,15.12068966,14.91935484,16.00645161,19.97333333,,23.22589532
1937,22.21612903,26.33333333,29.35517241,31.54516129,31.94285714,28.32258065,25.97333333,18.16774194,15.79,15.78064516,15.84516129,18.39333333,,23.21928375
1938,21.53548387,26.44666667,29.6,30.59,30.15925926,26.74193548,23.39666667,18.94193548,15.52,15.07741935,16.16774194,19.47333333,,22.71928375
1939,21.32580645,24.37333333,30.58387097,29.16129032,30.92857143,,24.70666667,18.41612903,15.83,14.62258065,15.1516129,19.52666667,,22.1742515
1940,22.13870968,27.47,28.10322581,29.71612903,33.44482759,29.10645161,23.6,18.76451613,17.16333333,15.49354839,17.32903226,19.22666667,,23.42595628
1941,20.88387097,24.95333333,30.92903226,31.16129032,31.13214286,27.07,22.95862069,19.70645161,16.65333333,15.54516129,17,16.55,,22.82727273
1942,19.28387097,27.24333333,29.31612903,30.69354839,30.29642857,24.99677419,21.99,18.2,15.18,14.91935484,15.3483871,16.77333333,,21.9709589
1943,20.61290323,27.21666667,28.31612903,29.42903226,28.63214286,26.88064516,20.69666667,18.02580645,15.90666667,13.50967742,15.83548387,17.24666667,,21.82082192
1944,24.88666667,27.22,25.84516129,32.99677419,32.47586207,27.93225806,22.57666667,17.41612903,16.92333333,14.96774194,16.60322581,18.81,,23.1860274
1945,22.52903226,26.03333333,29.11333333,31.37666667,31.13928571,28.01612903,25.39655172,19.0483871,15.05333333,14.45806452,15.32258065,17.07666667,,22.78618785
1946,24.01612903,23.67,28.93225806,29.71612903,28.86785714,26.6,24.75862069,18.26451613,15.37333333,13.88387097,15.10322581,19.71333333,,22.36538462
1947,19.94193548,25.23,27.46451613,30.74193548,30.48571429,29.03225806,22.48666667,17.2,16.24666667,15.07419355,15.66451613,18.57333333,,22.2969863
1948,21.6,25.16666667,27.07741935,32.72903226,32.3137931,31.43870968,21.49666667,21.23870968,16.92068966,15.47419355,17.43225806,18.45517241,,23.46043956
1949,19.48666667,24.72962963,31.04193548,31.79677419,31.38148148,27.29032258,26.44333333,19.68387097,17.46,15.93548387,17.3483871,18.76,,23.37638889
1950,20.96774194,23.83333333,29.35806452,32.50967742,31.64285714,30.57096774,26.08333333,18.72903226,15.71724138,14.97666667,16.47241379,18,,23.30501393
1951,21.66129032,25.63333333,27.4,30.53870968,29.03214286,29.93,21.63103448,17.54,15.25333333,14.42580645,15.45806452,19.75,,22.31325967
1952,20.88064516,24.91,26.23548387,33.05806452,30.68965517,28.52580645,24.06333333,18.06774194,16.35,14.53333333,16.1516129,17.93333333,,22.61424658
1953,20.13870968,24.53,29.77931034,32.50322581,31.81481481,30.03,23.89,18.62258065,15.16333333,14.51,15.66451613,19.39,,22.89666667
1954,23.63333333,24.87,31.43,32.33225806,32.02857143,29.37096774,22.92857143,18.6,15.77586207,14.73870968,16.20967742,19.78333333,,23.435
1955,18.27741935,24.70666667,28.63225806,32.63225806,29.74285714,27.44193548,21.34,16.83225806,14.01724138,14.53225806,14.40645161,16.99,,21.60934066
1956,20.62903226,26.38928571,29.48387097,34.80967742,32.58965517,30.17241379,22.55357143,16.91612903,13.59666667,14.31612903,15.23548387,18.4862069,,22.86239554
1957,24.02333333,29.31,31.10645161,32.48275862,31.70714286,29.09032258,23.06,19.89032258,16.21,14.44193548,16.56129032,18.15333333,,23.74668508
1958,20.11290323,25.70666667,31.49,34.19677419,31.73928571,30.08064516,24.81724138,19.63870968,16.08666667,13.4483871,16.01612903,16.90689655,,23.30248619
1959,21.62258065,25.52333333,27.4,32.00967742,31.11071429,29.77857143,23.83103448,20.57096774,17.12,16.9516129,17.9137931,18.40666667,,23.46016713
1960,23.54333333,27.12068966,30.97741935,28.40322581,30.65172414,25.87419355,20.97,17.27741935,15.74444444,13.67419355,15.98387097,17.9,,22.3567867
1961,23.0483871,27.40333333,29.90967742,34.69,32.78148148,29.89,20.62333333,20.76774194,16.59333333,15.16451613,15.92258065,19.32,,23.72900552
1962,20.19354839,26.04333333,31.37419355,34.26774194,32.04642857,27.67419355,25.53448276,20.85806452,17.12,15.69354839,17.43870968,18.68,,23.86153846
1963,23.37419355,26.79666667,30.34516129,31.13225806,30.10714286,29.33548387,23.67333333,17.82903226,15.38,14.40645161,15.6,18.27666667,,23.00521978
1964,18.83333333,25.29333333,28.21935484,31.61666667,30.62068966,29.0516129,20.41666667,18.69032258,15.88,14.93548387,16.22666667,16.60333333,,22.1815427
1965,21.22580645,22.61,29.62258065,32.49677419,31.91071429,27.89354839,24.25666667,18.06129032,15.49666667,14.93870968,15.45806452,17.46666667,,22.57260274
1966,20.09666667,27.28,29,31.51612903,29.69642857,28.53870968,21.53448276,19.25483871,15.30333333,15.03548387,16.01290323,16.91,,22.48980716
1967,23.58064516,26.17666667,29.14666667,31.71935484,31.18928571,27.63225806,23.89,18.59354839,16.99,14.94516129,15.26129032,19.54666667,,23.15796703
1968,20.58709677,24.84333333,29.73870968,31.45483871,29.0137931,24.30322581,19.54333333,17.22258065,15.16333333,15.48387097,14.64193548,17.28,,21.5920765
1969,25.33870968,27.93666667,29.6483871,31.00967742,31.80357143,27.16774194,22.96,18.57096774,16.95666667,15.98387097,16.62580645,17.04,,23.37534247
1970,21.53225806,26.02333333,31.66451613,32.11,31.83214286,29.22903226,22.81,18.5516129,15.89666667,16.48387097,15.91612903,17.40333333,,23.22335165
